siempre	1012426,ADVERB
tentada	2396,PARTICIPLE
acuesta	2395,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
audaces	2395,ADJECTIVE
estarse	2395,VERB,INF
notarlo	2394,VERB,INF
estimen	2391,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
crudeza	2387,NOUN,SINGULAR
besamos	2386,VERB,INFLECTED_FORM,PAST
convino	2386,VERB,3PS,INFLECTED_FORM,PAST
dictaba	2385,VERB,3PS,INFLECTED_FORM
incesto	2385,NOUN,SINGULAR
nacemos	2385,VERB
llamase	2383,VERB,3PS,INFLECTED_FORM,SUBJ
formara	2380,VERB,3PS,INFLECTED_FORM,SUBJ
sopesar	2379,VERB
leyeron	2378,VERB,INFLECTED_FORM,PAST
acortar	2375,VERB
ayudase	2375,VERB,3PS,INFLECTED_FORM,SUBJ
moqueta	2374,NOUN,SINGULAR
diadema	2371,NOUN,SINGULAR
fallaba	2369,VERB,3PS,INFLECTED_FORM
agregue	2363,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
estacas	2363,NOUN,VERB,PLURAL
moldear	2363,VERB
suprime	2362,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
morirme	2360,VERB,INF
hinchas	2355,ADJECTIVE,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
autista	2354,ADJECTIVE,NOUN,SINGULAR
expedir	2352,VERB
filtrar	2352,VERB
sumerge	2351,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
fallida	2350,ADJECTIVE,PARTICIPLE
letales	2346,ADJECTIVE
notaron	2345,VERB,INFLECTED_FORM,PAST
pausado	2345,ADJECTIVE,PARTICIPLE
ramitas	2340,NOUN,PLURAL
remesas	2339,NOUN,PLURAL
demente	2337,ADJECTIVE,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
dibujan	2337,VERB
acuario	2333,NOUN,SINGULAR
poderse	2333,VERB,INF
anclada	2328,ADJECTIVE,PARTICIPLE
difunde	2324,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
soleada	2324,ADJECTIVE,PARTICIPLE
distrae	2322,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
subidas	2320,ADJECTIVE,NOUN,PARTICIPLE,PLURAL
austero	2319,ADJECTIVE
creerle	2319,VERB,INF
recargo	2317,NOUN,VERB,SINGULAR
cloruro	2316,NOUN,SINGULAR
abusivo	2314,ADJECTIVE
alcanzo	2312,VERB
caldero	2312,ADJECTIVE,NOUN,SINGULAR
constan	2312,VERB
proezas	2309,NOUN,PLURAL
alojaba	2308,VERB,3PS,INFLECTED_FORM
plagada	2307,ADJECTIVE,PARTICIPLE
declaro	2305,VERB
probaba	2305,VERB,3PS,INFLECTED_FORM
taparse	2305,VERB,INF
sumaban	2304,VERB
reitera	2303,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
capilar	2298,ADJECTIVE,NOUN,SINGULAR
punible	2298,ADJECTIVE
mordida	2296,NOUN,ADJECTIVE,PARTICIPLE,SINGULAR
asaltar	2294,VERB
desecho	2293,NOUN,VERB,SINGULAR
caseros	2290,ADJECTIVE,NOUN,PLURAL
almenas	2288,NOUN,VERB,PLURAL
silbato	2285,NOUN,SINGULAR
baranda	2283,NOUN,SINGULAR
sentida	2283,ADJECTIVE,PARTICIPLE
alertar	2282,VERB
abrupta	2281,ADJECTIVE
negarme	2281,VERB,INF
superen	2278,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
parking	2274,NOUN,SINGULAR
olviden	2273,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
traerlo	2267,VERB,INF
fecundo	2264,ADJECTIVE,VERB
angosta	2262,ADJECTIVE,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
pagarlo	2261,VERB,INF
lactosa	2256,NOUN,SINGULAR
tragaba	2256,VERB,3PS,INFLECTED_FORM
centeno	2252,NOUN,ADJECTIVE,SINGULAR
arcaica	2251,ADJECTIVE
bocados	2247,NOUN,PLURAL
garrote	2246,NOUN,SINGULAR
proveen	2246,VERB
aliadas	2245,ADJECTIVE,NOUN,PARTICIPLE,PLURAL
nativas	2245,ADJECTIVE,NOUN,PLURAL
crestas	2244,NOUN,PLURAL
apenada	2242,ADJECTIVE,PARTICIPLE
azulada	2242,ADJECTIVE,PARTICIPLE
invaden	2241,VERB
alacena	2239,NOUN,SINGULAR
boletos	2239,NOUN,PLURAL
guarden	2237,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
cefalea	2236,NOUN,SINGULAR
garante	2236,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
marines	2234,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
cubitos	2233,NOUN,PLURAL
vinimos	2232,VERB,INFLECTED_FORM,PAST
masones	2231,NOUN,PLURAL
platino	2230,ADJECTIVE,NOUN,SINGULAR
recibos	2230,NOUN,PLURAL
inducen	2229,VERB
lograda	2229,ADJECTIVE,PARTICIPLE
olvidas	2228,VERB
pasaste	2227,VERB,INFLECTED_FORM,PAST
ahorita	2226,ADVERB
meterla	2226,VERB,INF
agregan	2225,VERB
aflorar	2224,VERB
pionero	2224,ADJECTIVE,NOUN,SINGULAR
franela	2223,NOUN,SINGULAR
vivirla	2222,VERB,INF
aureola	2216,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
fijamos	2216,VERB,INFLECTED_FORM,PAST
saliste	2216,VERB,INFLECTED_FORM,PAST
venenos	2215,NOUN,PLURAL
apartan	2214,VERB
comimos	2214,VERB,INFLECTED_FORM,PAST
trocito	2214,NOUN,SINGULAR
atrevas	2213,VERB,INFLECTED_FORM,SUBJ
veloces	2213,ADJECTIVE
distaba	2212,VERB,3PS,INFLECTED_FORM
festejo	2212,NOUN,VERB,SINGULAR
nutrido	2212,ADJECTIVE,PARTICIPLE
rebosar	2210,VERB
lunares	2208,ADJECTIVE,NOUN,PLURAL
chorizo	2206,NOUN,ADJECTIVE,VERB,SINGULAR
morimos	2206,VERB,INFLECTED_FORM,PAST
suegros	2204,NOUN,PLURAL
traerle	2204,VERB,INF
golpean	2203,VERB
remueve	2197,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
jabones	2195,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
batidos	2194,ADJECTIVE,NOUN,PARTICIPLE,PLURAL
insigne	2192,ADJECTIVE
plumaje	2191,NOUN,SINGULAR
cometas	2190,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
firmaba	2190,VERB,3PS,INFLECTED_FORM
supiste	2188,VERB,INFLECTED_FORM,PAST
labrada	2187,NOUN,ADJECTIVE,PARTICIPLE,SINGULAR
liviano	2187,ADJECTIVE,NOUN,SINGULAR
restaba	2186,VERB,3PS,INFLECTED_FORM
palizas	2183,NOUN,PLURAL
viandas	2183,NOUN,PLURAL
falange	2180,NOUN,SINGULAR
atrofia	2179,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
fieltro	2179,NOUN,SINGULAR
espigas	2178,NOUN,VERB,PLURAL
irrumpe	2177,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
manitas	2176,NOUN,PLURAL
prefijo	2176,NOUN,ADJECTIVE,VERB,SINGULAR
meterle	2174,VERB,INF
cerilla	2172,NOUN,SINGULAR
contras	2172,NOUN,PLURAL
ladrido	2170,NOUN,SINGULAR
rosados	2170,ADJECTIVE
varilla	2170,NOUN,SINGULAR
matizar	2169,VERB
estiman	2168,VERB
sexista	2165,ADJECTIVE,NOUN,SINGULAR
infiere	2164,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
leerlos	2162,VERB,INF
botines	2161,NOUN,PLURAL
refleje	2161,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
bonanza	2160,NOUN,SINGULAR
fosfato	2160,NOUN,VERB,SINGULAR
toparse	2160,VERB,INF
lagarto	2158,NOUN,SINGULAR
matarse	2158,VERB,INF
medular	2158,ADJECTIVE
ecuador	2157,NOUN,SINGULAR
tsunami	2152,NOUN,SINGULAR
fascina	2149,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
inmundo	2149,ADJECTIVE
mineras	2149,ADJECTIVE,NOUN,PLURAL
soltara	2147,VERB,3PS,INFLECTED_FORM,SUBJ
acceden	2146,VERB
tintero	2141,NOUN,SINGULAR
turbina	2141,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
rozaban	2139,VERB
gastada	2137,ADJECTIVE,PARTICIPLE
mejoren	2137,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
pasarla	2137,VERB,INF
comiera	2134,VERB,3PS,INFLECTED_FORM,SUBJ
andante	2132,ADJECTIVE,NOUN,ADVERB,SINGULAR
imparte	2132,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
lanzada	2132,NOUN,ADJECTIVE,PARTICIPLE,SINGULAR
crezcan	2131,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
recaudo	2131,NOUN,VERB,SINGULAR
lujosos	2130,ADJECTIVE
pasivas	2130,ADJECTIVE
lavando	2129,VERB,INFLECTED_FORM,PRES_PART
literas	2129,NOUN,PLURAL
binomio	2127,ADJECTIVE,NOUN,SINGULAR
enumera	2125,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
acomodo	2124,NOUN,VERB,SINGULAR
esgrima	2123,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
moverte	2123,VERB,INF
mientes	2119,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
atentar	2118,VERB
becerro	2118,NOUN,SINGULAR
incumbe	2116,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
rosales	2116,NOUN,PLURAL
echarte	2115,VERB,INF
piadosa	2113,ADJECTIVE
suertes	2112,NOUN,PLURAL
ganchos	2111,NOUN,PLURAL
pitillo	2111,NOUN,SINGULAR
veredas	2110,NOUN,PLURAL
certera	2108,ADJECTIVE
perilla	2108,NOUN,SINGULAR
solapas	2108,NOUN,VERB,PLURAL
amargos	2106,ADJECTIVE,NOUN,PLURAL
colador	2106,NOUN,SINGULAR
aderezo	2105,NOUN,VERB,SINGULAR
profano	2105,ADJECTIVE,NOUN,VERB,SINGULAR
mirarte	2104,VERB,INF
enfades	2102,VERB,INFLECTED_FORM,SUBJ
raqueta	2101,NOUN,SINGULAR
mienten	2098,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
fruncir	2097,VERB
inhibir	2097,VERB
incurre	2096,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
rotonda	2095,NOUN,SINGULAR
venidos	2094,PARTICIPLE
teclear	2092,VERB
andamos	2090,VERB
esquivo	2090,ADJECTIVE,VERB
negarle	2089,VERB,INF
haceros	2088,VERB,INF
turbada	2088,PARTICIPLE
bombero	2087,NOUN,SINGULAR
evocaba	2087,VERB,3PS,INFLECTED_FORM
gaseosa	2087,NOUN,ADJECTIVE,SINGULAR
enfadar	2086,VERB
funesta	2084,ADJECTIVE
barraca	2082,NOUN,SINGULAR
viables	2082,ADJECTIVE
dejasen	2081,VERB,INFLECTED_FORM,SUBJ
balazos	2080,NOUN,PLURAL
mataste	2080,VERB,INFLECTED_FORM,PAST
ladrona	2076,NOUN,ADJECTIVE,SINGULAR
esquiva	2074,ADJECTIVE,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
tocamos	2073,VERB,INFLECTED_FORM,PAST
hablada	2072,ADJECTIVE,PARTICIPLE
saqueos	2071,NOUN,PLURAL
alinear	2070,VERB
metidas	2068,ADJECTIVE,PARTICIPLE
cajeros	2067,NOUN,PLURAL
contada	2064,ADJECTIVE,PARTICIPLE
florece	2064,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
liviana	2064,ADJECTIVE
lactato	2063,NOUN,SINGULAR
pantera	2063,NOUN,SINGULAR
operada	2060,ADJECTIVE,PARTICIPLE
binario	2058,ADJECTIVE
ranking	2058,NOUN,SINGULAR
extraen	2054,VERB
exhalar	2052,VERB
comento	2051,NOUN,VERB,SINGULAR
saladas	2051,ADJECTIVE,PARTICIPLE
oscilar	2049,VERB
benigno	2048,ADJECTIVE
tapujos	2048,NOUN,PLURAL
sorteos	2047,NOUN,PLURAL
renales	2046,ADJECTIVE
invasor	2043,ADJECTIVE,NOUN,SINGULAR
pasarte	2043,VERB,INF
harinas	2042,NOUN,PLURAL
apaches	2041,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
hamacas	2041,NOUN,VERB,PLURAL
excavar	2038,VERB
modista	2034,NOUN,SINGULAR
muriese	2034,VERB,3PS,INFLECTED_FORM,SUBJ
desidia	2031,NOUN,SINGULAR
heraldo	2031,NOUN,SINGULAR
lacayos	2030,NOUN,PLURAL
alumbra	2028,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
librito	2028,NOUN,SINGULAR
adornan	2027,VERB
austera	2027,ADJECTIVE
pasmado	2027,ADJECTIVE,PARTICIPLE
brebaje	2026,NOUN,SINGULAR
alhajas	2025,NOUN,VERB,PLURAL
oxidado	2024,ADJECTIVE,PARTICIPLE
votaron	2023,VERB,INFLECTED_FORM,PAST
enlazar	2022,VERB
comerme	2019,VERB,INF
jacuzzi	2019,NOUN,SINGULAR
traerla	2019,VERB,INF
bautizo	2018,NOUN,VERB,SINGULAR
carcasa	2017,NOUN,SINGULAR
irradia	2017,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
armando	2016,VERB,INFLECTED_FORM,PRES_PART
metimos	2016,VERB,INFLECTED_FORM,PAST
quejado	2015,PARTICIPLE
adhiere	2014,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
criollo	2014,ADJECTIVE,NOUN,SINGULAR
patines	2014,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
picadas	2013,ADJECTIVE,NOUN,PARTICIPLE,PLURAL
chocaba	2012,VERB,3PS,INFLECTED_FORM
ventral	2012,ADJECTIVE
fogones	2011,NOUN,PLURAL
flautas	2009,NOUN,PLURAL
predica	2009,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
absorta	2007,ADJECTIVE
sanador	2006,ADJECTIVE,NOUN,SINGULAR
tornado	2004,NOUN,PARTICIPLE,SINGULAR
tuviere	2003,VERB,3PS,INFLECTED_FORM,SUBJ
sellada	2000,ADJECTIVE,PARTICIPLE
sumidos	2000,PARTICIPLE
nefasto	1998,ADJECTIVE
aporten	1997,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
sordera	1997,NOUN,SINGULAR
tibieza	1997,NOUN,SINGULAR
cuentes	1996,VERB,INFLECTED_FORM,SUBJ
ovarios	1996,NOUN,PLURAL
fumador	1995,ADJECTIVE,NOUN,SINGULAR
gaviota	1992,NOUN,SINGULAR
iceberg	1992,NOUN,SINGULAR
pintora	1992,NOUN,SINGULAR
mundana	1991,ADJECTIVE
furtiva	1990,ADJECTIVE
macabro	1989,ADJECTIVE
prurito	1987,NOUN,SINGULAR
suplica	1987,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
matarle	1986,VERB,INF
sucedan	1985,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
excedan	1982,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
salitre	1982,NOUN,SINGULAR
diezmos	1977,ADJECTIVE,NOUN,PLURAL
fraudes	1977,NOUN,PLURAL
libreto	1977,NOUN,SINGULAR
mucosas	1977,ADJECTIVE,NOUN,PLURAL
reducto	1977,NOUN,SINGULAR
humores	1976,NOUN,PLURAL
reporta	1976,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
selecto	1976,ADJECTIVE
triunfa	1974,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
celebre	1973,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
difunta	1973,ADJECTIVE
diferir	1972,VERB
barrido	1971,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
horaria	1971,ADJECTIVE
movidos	1971,ADJECTIVE,PARTICIPLE
surtido	1971,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
laringe	1970,NOUN,SINGULAR
oscilan	1970,VERB
decenio	1969,NOUN,SINGULAR
cazando	1968,VERB,INFLECTED_FORM,PRES_PART
dijeras	1968,VERB,INFLECTED_FORM,SUBJ
notamos	1967,VERB,INFLECTED_FORM,PAST
injerto	1961,NOUN,VERB,SINGULAR
mechero	1959,NOUN,SINGULAR
duraron	1958,VERB,INFLECTED_FORM,PAST
manadas	1958,NOUN,PARTICIPLE,PLURAL
citarse	1955,VERB,INF
rastreo	1954,NOUN,VERB,SINGULAR
cremosa	1952,ADJECTIVE
pactada	1952,PARTICIPLE
ranchos	1952,NOUN,PLURAL
hostias	1951,INTERJECTION,NOUN,VERB,PLURAL
tensaba	1950,VERB,3PS,INFLECTED_FORM
galones	1949,NOUN,PLURAL
alubias	1948,NOUN,PLURAL
subirme	1948,VERB,INF
adjunta	1947,ADJECTIVE,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
avecina	1947,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
peleaba	1947,VERB,3PS,INFLECTED_FORM
mundano	1946,ADJECTIVE
euskera	1945,ADJECTIVE,NOUN,SINGULAR
fingido	1943,ADJECTIVE,PARTICIPLE
oblicuo	1943,ADJECTIVE
redimir	1942,VERB
famosos	1941,ADJECTIVE,NOUN,PLURAL
acierta	1937,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
esperen	1937,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
motivan	1937,VERB
dependa	1936,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
besarse	1934,VERB,INF
cenamos	1931,VERB,INFLECTED_FORM,PAST
cadetes	1928,NOUN,PLURAL
vacante	1928,ADJECTIVE,NOUN,SINGULAR
doliera	1927,VERB,3PS,INFLECTED_FORM,SUBJ
mientas	1926,VERB,INFLECTED_FORM,SUBJ
apruebe	1922,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
notarse	1922,VERB,INF
revocar	1920,VERB
ingrato	1919,ADJECTIVE,NOUN,SINGULAR
quiebre	1919,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
enfocan	1918,VERB
ladeada	1918,PARTICIPLE
secuela	1917,NOUN,SINGULAR
cotizar	1916,VERB
atienda	1914,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
azotaba	1914,VERB,3PS,INFLECTED_FORM
regidor	1914,NOUN,SINGULAR
saquear	1912,VERB
agravar	1909,VERB
exclamo	1909,VERB
sucinta	1908,ADJECTIVE
sacaste	1907,VERB,INFLECTED_FORM,PAST
ubicaba	1907,VERB,3PS,INFLECTED_FORM
tedioso	1906,ADJECTIVE
adiposo	1905,ADJECTIVE
erigido	1901,PARTICIPLE
pueblan	1901,VERB
payasos	1900,ADJECTIVE,NOUN,PLURAL
rocosas	1900,ADJECTIVE
cierres	1898,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
oblicua	1898,ADJECTIVE
diestra	1895,NOUN,ADJECTIVE,SINGULAR
quietas	1895,ADJECTIVE,VERB
estival	1893,ADJECTIVE
sinuoso	1888,ADJECTIVE
granizo	1885,NOUN,VERB,SINGULAR
venirse	1885,VERB,INF
propaga	1884,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
aprecie	1883,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
gotitas	1883,NOUN,PLURAL
pechera	1882,NOUN,ADJECTIVE,SINGULAR
asumida	1880,PARTICIPLE
asustan	1879,VERB
juntado	1876,PARTICIPLE
brillos	1873,NOUN,PLURAL
cambies	1873,VERB,INFLECTED_FORM,SUBJ
cifrado	1871,ADJECTIVE,PARTICIPLE
detesto	1871,VERB
duermas	1868,VERB,INFLECTED_FORM,SUBJ
predice	1868,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
vaciado	1868,PARTICIPLE
fonemas	1865,NOUN,PLURAL
goteaba	1865,VERB,3PS,INFLECTED_FORM
sexismo	1864,NOUN,SINGULAR
fijarme	1860,VERB,INF
moradas	1860,ADJECTIVE,NOUN,PARTICIPLE,PLURAL
pelados	1860,ADJECTIVE,NOUN,PARTICIPLE,PLURAL
libraba	1859,VERB,3PS,INFLECTED_FORM
fetales	1857,ADJECTIVE
patitas	1855,NOUN,PLURAL
forrado	1854,ADJECTIVE,PARTICIPLE
odiaban	1854,VERB
canguro	1852,NOUN,SINGULAR
aplazar	1851,VERB
atalaya	1851,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR
exceden	1851,VERB
plantel	1851,NOUN,SINGULAR
tomaste	1850,VERB,INFLECTED_FORM,PAST
apurado	1849,ADJECTIVE,PARTICIPLE
mirilla	1849,NOUN,SINGULAR
caseras	1847,ADJECTIVE,NOUN,PLURAL
dejaras	1847,VERB,INFLECTED_FORM,SUBJ
electos	1845,ADJECTIVE,PARTICIPLE
oxidada	1845,ADJECTIVE,PARTICIPLE
mudarme	1843,VERB,INF
obrando	1841,VERB,INFLECTED_FORM,PRES_PART
andamio	1840,NOUN,VERB,SINGULAR
deciros	1840,VERB,INF
agreste	1839,ADJECTIVE
florido	1834,ADJECTIVE
colilla	1833,NOUN,SINGULAR
imitaba	1833,VERB,3PS,INFLECTED_FORM
finitud	1830,NOUN,SINGULAR
duraban	1826,VERB
afronta	1825,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
repeler	1825,VERB
contase	1824,VERB,3PS,INFLECTED_FORM,SUBJ
patrono	1824,NOUN,SINGULAR
repudio	1824,NOUN,VERB,SINGULAR
decimal	1823,ADJECTIVE
festiva	1822,ADJECTIVE
mediado	1822,ADJECTIVE,PARTICIPLE
adorado	1821,PARTICIPLE
augurio	1820,NOUN,SINGULAR
peladas	1819,ADJECTIVE,NOUN,PARTICIPLE,PLURAL
echarla	1818,VERB,INF
modular	1818,ADJECTIVE,VERB
poderlo	1818,VERB,INF
abusiva	1816,ADJECTIVE
difusos	1816,ADJECTIVE
remanso	1816,NOUN,ADJECTIVE,VERB,SINGULAR
acuesto	1815,VERB
denotan	1815,VERB
huertas	1815,NOUN,PLURAL
mestizo	1815,ADJECTIVE,NOUN,VERB,SINGULAR
lavarme	1814,VERB,INF
tirarlo	1810,VERB,INF
culebra	1808,NOUN,SINGULAR
uterino	1808,ADJECTIVE
trazada	1806,PARTICIPLE
vivirlo	1805,VERB,INF
designe	1803,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
aflojar	1802,VERB
chequeo	1801,NOUN,VERB,SINGULAR
asimila	1800,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
llantas	1800,NOUN,PLURAL
llavero	1798,NOUN,SINGULAR
pasmosa	1798,ADJECTIVE
mudaron	1797,VERB,INFLECTED_FORM,PAST
bordada	1796,ADJECTIVE,PARTICIPLE
sueltan	1795,VERB
tirones	1795,NOUN,PLURAL
vendida	1795,PARTICIPLE
nombran	1793,VERB
viscosa	1793,ADJECTIVE
callara	1792,VERB,3PS,INFLECTED_FORM,SUBJ
silicio	1792,NOUN,SINGULAR
percata	1791,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
amasijo	1790,NOUN,VERB,SINGULAR
comunas	1790,NOUN,PLURAL
country	1790,NOUN,SINGULAR
inhiben	1790,VERB
bulevar	1787,NOUN,SINGULAR
bohemia	1784,NOUN,ADJECTIVE,SINGULAR
marital	1784,ADJECTIVE
basales	1781,ADJECTIVE,VERB,IMP,INFLECTED_FORM
velando	1781,VERB,INFLECTED_FORM,PRES_PART
demorar	1780,VERB
sesgada	1780,ADJECTIVE,PARTICIPLE
bestial	1779,ADJECTIVE
asustes	1778,VERB,INFLECTED_FORM,SUBJ
alberca	1777,NOUN,SINGULAR
escozor	1777,NOUN,SINGULAR
gustoso	1775,ADJECTIVE
nocivas	1775,ADJECTIVE
rodaban	1774,VERB
carezca	1772,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
escollo	1772,NOUN,SINGULAR
tendero	1772,NOUN,SINGULAR
solista	1770,NOUN,SINGULAR
rabiosa	1769,ADJECTIVE
pegaban	1767,VERB
cobalto	1766,NOUN,SINGULAR
cogiera	1766,VERB,3PS,INFLECTED_FORM,SUBJ
excitar	1765,VERB
estoico	1764,ADJECTIVE,NOUN,SINGULAR
rodaron	1763,VERB,INFLECTED_FORM,PAST
contuve	1762,VERB,INFLECTED_FORM,PAST
canario	1761,ADJECTIVE,NOUN,SINGULAR
aquesta	1759,DETERMINER,PRONOUN
coqueta	1759,NOUN,ADJECTIVE,SINGULAR
metemos	1759,VERB
colmado	1757,ADJECTIVE,NOUN,PARTICIPLE,SINGULAR
viscoso	1757,ADJECTIVE
celador	1756,ADJECTIVE,NOUN,SINGULAR
sulfato	1756,NOUN,VERB,SINGULAR
toparon	1756,VERB,INFLECTED_FORM,PAST
remeros	1755,NOUN,PLURAL
reveses	1755,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
rogarle	1754,VERB,INF
copiosa	1753,ADJECTIVE
penuria	1753,NOUN,SINGULAR
desfase	1752,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
llovido	1751,PARTICIPLE
gustase	1746,VERB,3PS,INFLECTED_FORM,SUBJ
lechuza	1746,NOUN,SINGULAR
entonar	1745,VERB
levitas	1745,NOUN,VERB,PLURAL
tirarme	1745,VERB,INF
pagarme	1744,VERB,INF
predios	1744,NOUN,PLURAL
cretino	1743,ADJECTIVE,NOUN,SINGULAR
puntaje	1741,NOUN,SINGULAR
legible	1737,ADJECTIVE
embates	1732,NOUN,PLURAL
besaban	1731,VERB
procesa	1731,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
jubileo	1730,NOUN,SINGULAR
adultez	1729,NOUN,SINGULAR
nacidas	1729,ADJECTIVE,PARTICIPLE
adorada	1727,PARTICIPLE
nutrida	1727,ADJECTIVE,PARTICIPLE
sumamos	1725,VERB,FORM_OF,IMP,INFLECTED_FORM,PAST,SUBJ
lavabos	1724,NOUN,PLURAL
estelar	1723,ADJECTIVE
empaque	1722,NOUN,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SINGULAR,SUBJ
desvela	1721,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
sostuve	1721,VERB,INFLECTED_FORM,PAST
tocarte	1721,VERB,INF
hebilla	1720,NOUN,SINGULAR
oprobio	1720,NOUN,SINGULAR
dirijan	1718,VERB,FORM_OF,IMP,INFLECTED_FORM,SUBJ
mordaza	1718,NOUN,SINGULAR
tribuno	1718,NOUN,SINGULAR
atisbar	1716,VERB
manchar	1716,VERB
pensase	1716,VERB,3PS,INFLECTED_FORM,SUBJ
inmunes	1714,ADJECTIVE
relatan	1713,VERB
calmaba	1711,VERB,3PS,INFLECTED_FORM
fibroso	1711,ADJECTIVE
reality	1709,NOUN,SINGULAR
convive	1708,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
gestora	1707,NOUN,SINGULAR
vigilan	1707,VERB
socavar	1705,VERB
debiste	1701,VERB,INFLECTED_FORM,PAST
holgura	1701,NOUN,SINGULAR
secador	1701,ADJECTIVE,NOUN,SINGULAR
tapones	1700,NOUN,VERB,INFLECTED_FORM,PLURAL,SUBJ
curador	1698,NOUN,SINGULAR
precise	1698,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM,SUBJ
anotado	1693,ADJECTIVE,PARTICIPLE
juntaba	1691,VERB,3PS,INFLECTED_FORM
aplaude	1690,VERB,3PS,FORM_OF,IMP,INFLECTED_FORM
sacados	1690,PARTICIPLE
